rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/explained_variance,train/loss,train/entropy_loss,train/value_loss,train/n_updates,train/clip_range
-18.207565307617188,2285568,25.0,552,4133,372,-0.016326756647322326,0.010034047,0.09947916666666666,0.0003,0.8703826665878296,-0.019169557839632034,-0.6808828157372773,0.001245925088551303,3710,0.2
-21.612506866455078,2291712,25.0,554,4133,373,-0.019007173217930055,0.012673579,0.114306640625,0.0003,0.8926989883184433,-0.012684091925621033,-0.6948474649960796,0.001259934609697666,3720,0.2
-21.08990478515625,2297856,25.0,555,4133,374,-0.019911558028494862,0.012161399,0.116455078125,0.0003,0.8981613665819168,-0.0288600642234087,-0.6625556626046697,0.0011454904886704753,3730,0.2
-18.388338088989258,2304000,25.0,557,4133,375,-0.0195829300074062,0.014215109,0.12223307291666667,0.0003,0.846804603934288,-0.019955184310674667,-0.6827909546593826,0.001562498106068233,3740,0.2
-19.442346572875977,2310144,25.0,558,4133,376,-0.019118528105658093,0.011631367,0.1197265625,0.0003,0.9044651836156845,-0.03082830272614956,-0.6752871165983378,0.0010213591036517754,3750,0.2
-19.754793167114258,2316288,25.0,560,4133,377,-0.02059213142541315,0.013874072,0.12091471354166666,0.0003,0.8712141960859299,-0.03679303452372551,-0.6898608333741625,0.0013992310312157012,3760,0.2
-21.873920440673828,2322432,25.0,561,4133,378,-0.017609604738633305,0.010355038,0.10904947916666667,0.0003,0.8719776421785355,-0.018947862088680267,-0.6910106253499786,0.0015585265471599996,3770,0.2
-20.268718719482422,2328576,25.0,563,4133,379,-0.017423218570183963,0.011000101,0.11404622395833333,0.0003,0.8901891335844994,-0.011106826364994049,-0.700579921528697,0.0015201273811423258,3780,0.2
-21.778310775756836,2334720,25.0,564,4133,380,-0.018327745624022403,0.011002447,0.11336263020833333,0.0003,0.8737903237342834,-0.028202876448631287,-0.719704840828975,0.001348402521277118,3790,0.2
-21.780302047729492,2340864,25.0,566,4133,381,-0.019095395934709814,0.012756932,0.11448567708333333,0.0003,0.8929389640688896,-0.04328937456011772,-0.6889115493744612,0.0012780480702228184,3800,0.2
-19.516172409057617,2347008,25.0,567,4133,382,-0.018387282365195764,0.01213975,0.11476236979166667,0.0003,0.8534841537475586,-0.004172275308519602,-0.6789584560319781,0.0017988628528352517,3810,0.2
-20.360593795776367,2353152,25.0,569,4133,383,-0.02125597130798269,0.012894854,0.12218424479166666,0.0003,0.8875183537602425,-0.03062429651618004,-0.6874588501950105,0.0011797195934680834,3820,0.2
-19.51128578186035,2359296,25.0,570,4133,384,-0.02026685326054576,0.012907284,0.11848958333333333,0.0003,0.8987329602241516,-0.019502747803926468,-0.6872909531618158,0.0012292156182108253,3830,0.2
-19.263225555419922,2365440,25.0,572,4133,385,-0.01873002017431039,0.013342337,0.11969401041666666,0.0003,0.8879184722900391,-0.0068108802661299706,-0.6881140215943257,0.0012076114140351516,3840,0.2
-19.946008682250977,2371584,25.0,573,4133,386,-0.018744057357738104,0.011498722,0.113671875,0.0003,0.9035208597779274,-0.026542723178863525,-0.7015690464526415,0.0011982412026251648,3850,0.2
-19.28104019165039,2377728,25.0,575,4133,387,-0.019708821769988085,0.012294299,0.118310546875,0.0003,0.922471210360527,-0.03428364172577858,-0.6959257680922747,0.0009550976130109726,3860,0.2
-20.3668270111084,2383872,25.0,576,4133,388,-0.01709385543411675,0.011544034,0.111865234375,0.0003,0.8829438611865044,-0.03040439449250698,-0.7047462786237398,0.0015535387142638986,3870,0.2
-22.619384765625,2390016,25.0,578,4133,389,-0.016908083815360443,0.01059534,0.09783528645833334,0.0003,0.892954595386982,-0.011889887042343616,-0.6952480935181181,0.001193397833230847,3880,0.2
-21.01752281188965,2396160,25.0,579,4133,390,-0.018463500615325756,0.012573446,0.11884765625,0.0003,0.8715936541557312,-0.03619329258799553,-0.7184017310539882,0.001244647673684085,3890,0.2
-20.05182456970215,2402304,25.0,581,4133,391,-0.019843644942739047,0.012524978,0.11678059895833333,0.0003,0.8961639925837517,-0.058408912271261215,-0.7298945863420765,0.001346273774712851,3900,0.2
-19.496952056884766,2408448,25.0,582,4134,392,-0.018261547016057495,0.011793976,0.112353515625,0.0003,0.9010630249977112,-0.033756986260414124,-0.714270202939709,0.001219418347257791,3910,0.2
-19.40321159362793,2414592,25.0,584,4134,393,-0.019564304499848126,0.0124887815,0.1189453125,0.0003,0.8997256457805634,-0.03952819108963013,-0.7069119050477942,0.0011060413083517535,3920,0.2
-20.12930679321289,2420736,25.0,585,4134,394,-0.018695957970339804,0.013505254,0.12413736979166666,0.0003,0.8613726943731308,-0.0324946828186512,-0.7116792801146706,0.001605841844563353,3930,0.2
-19.377262115478516,2426880,25.0,586,4134,395,-0.018530049409067335,0.0117204385,0.11251627604166667,0.0003,0.8837499693036079,-0.043395332992076874,-0.7197825974474351,0.0013858873152760983,3940,0.2
-19.699018478393555,2433024,25.0,588,4134,396,-0.017872680818739658,0.012668963,0.113671875,0.0003,0.8614577800035477,-0.029240168631076813,-0.7121256231640776,0.0015246967789304714,3950,0.2
-19.346113204956055,2439168,25.0,589,4134,397,-0.019259039625467267,0.0128702745,0.12545572916666667,0.0003,0.8588133305311203,-0.03595970571041107,-0.7274024825543165,0.0015615324179331462,3960,0.2
-21.446775436401367,2445312,25.0,591,4134,398,-0.02033580302183206,0.013420296,0.12776692708333334,0.0003,0.8431188762187958,-0.04920285940170288,-0.7017840288579464,0.0016136495218840234,3970,0.2
-17.18760871887207,2451456,25.0,592,4134,399,-0.020491083675976067,0.013778101,0.123828125,0.0003,0.8710469603538513,-0.02796582132577896,-0.6990664716809988,0.0015949403920482534,3980,0.2
-19.982961654663086,2457600,25.0,594,4135,400,-0.017698431013074393,0.010918454,0.103955078125,0.0003,0.8463910073041916,-0.024876415729522705,-0.6966284911458691,0.0013635032966097546,3990,0.2
-21.354055404663086,2463744,25.0,595,4135,401,-0.01955650480813347,0.012048463,0.11624348958333333,0.0003,0.8839898705482483,-0.03155497834086418,-0.7053181640803814,0.0012935624856254436,4000,0.2
-20.793424606323242,2469888,25.0,597,4134,402,-0.018203221290605143,0.0124987485,0.1125,0.0003,0.9117242395877838,-0.01701967418193817,-0.6710670285547773,0.0010562615034662788,4010,0.2
-20.226476669311523,2476032,25.0,598,4134,403,-0.018956394193082815,0.013381634,0.12083333333333333,0.0003,0.8767572715878487,-0.0088513707742095,-0.6946467804412048,0.0014655619836351737,4020,0.2
-21.982410430908203,2482176,25.0,600,4133,404,-0.01965277448325651,0.012862317,0.1208984375,0.0003,0.8821803256869316,-0.024307748302817345,-0.6644053551989297,0.001498395544210022,4030,0.2
-19.816946029663086,2488320,25.0,601,4133,405,-0.018823464093535826,0.01231075,0.11692708333333333,0.0003,0.841475635766983,-0.05936333164572716,-0.6893273997431,0.0018858366058339016,4040,0.2
-18.981861114501953,2494464,25.0,603,4133,406,-0.017024251299153546,0.011622846,0.10887044270833333,0.0003,0.8812761455774307,-0.03222116827964783,-0.6807699175551534,0.0012872947918367572,4050,0.2
-19.623863220214844,2500608,25.0,604,4133,407,-0.017705687092772374,0.011890781,0.11236979166666666,0.0003,0.8915673047304153,-0.02841009385883808,-0.677845201206704,0.001310379469517405,4060,0.2
-20.774404525756836,2506752,25.0,606,4133,408,-0.016759957652296483,0.011794577,0.10270182291666667,0.0003,0.8868031427264214,-0.025482002645730972,-0.6555085912967722,0.0014603619136930015,4070,0.2
-19.875524520874023,2512896,25.0,608,4132,409,-0.019333240595733513,0.012278984,0.11814778645833333,0.0003,0.8706017136573792,-0.04445235803723335,-0.6738692711417874,0.0014754717873681027,4080,0.2
-20.302135467529297,2519040,25.0,609,4132,410,-0.018876923482942707,0.011325288,0.10859375,0.0003,0.8844564780592918,-0.04123580455780029,-0.6993844638889034,0.0014646269645406087,4090,0.2
-20.373294830322266,2525184,25.0,611,4132,411,-0.017390694271792503,0.011340457,0.1083984375,0.0003,0.8744351267814636,-0.013072378002107143,-0.6720903843020399,0.0016312817654276538,4100,0.2
-20.72802734375,2531328,25.0,612,4132,412,-0.018434330941333125,0.012421948,0.11539713541666667,0.0003,0.8710492700338364,-0.01901664398610592,-0.6495012138659756,0.0013207616258417451,4110,0.2
-21.336572647094727,2537472,25.0,614,4132,413,-0.020126330035661038,0.012788515,0.11505533854166666,0.0003,0.8404435813426971,-0.02065473608672619,-0.6766772568536301,0.0018463529248037957,4120,0.2
-19.720657348632812,2543616,25.0,615,4132,414,-0.019550380293124666,0.012959686,0.12047526041666666,0.0003,0.8826884999871254,-0.03251044452190399,-0.6407719810803731,0.0013176816307653402,4130,0.2
-21.25625991821289,2549760,25.0,617,4131,415,-0.017322877011853657,0.012186755,0.11502278645833333,0.0003,0.8538500964641571,-0.03366531804203987,-0.6668830114106338,0.0018644294194624913,4140,0.2
-20.761821746826172,2555904,25.0,618,4131,416,-0.018599440727363494,0.012048711,0.11385091145833333,0.0003,0.8678231239318848,-0.021825481206178665,-0.6926618971551458,0.0015809657556928869,4150,0.2
-19.314208984375,2562048,25.0,620,4130,417,-0.019287891791706594,0.013280898,0.12599283854166668,0.0003,0.8703203201293945,-0.03889691084623337,-0.6695608780408899,0.001716311857974991,4160,0.2
-19.919649124145508,2568192,25.0,621,4130,418,-0.016541843755718825,0.010957763,0.107275390625,0.0003,0.8754010796546936,-0.023069992661476135,-0.6700125162800153,0.0016370141148096687,4170,0.2
-20.970947265625,2574336,25.0,623,4130,419,-0.01953891508480107,0.012246367,0.11842447916666667,0.0003,0.8565331548452377,-0.02976595051586628,-0.6852605999757846,0.0014243703163325941,4180,0.2
-21.301902770996094,2580480,25.0,624,4130,420,-0.01876567063106146,0.013376682,0.12068684895833333,0.0003,0.8485990762710571,0.0017713129054754972,-0.6895049641529719,0.001482717104954645,4190,0.2
-19.332141876220703,2586624,25.0,626,4130,421,-0.01813261133817529,0.011607622,0.10675455729166666,0.0003,0.8821252807974815,-0.02615312859416008,-0.6640506100530426,0.001296448534958472,4200,0.2
-19.871082305908203,2592768,25.0,627,4130,422,-0.017887382150123206,0.013012706,0.11971028645833333,0.0003,0.8817673251032829,-0.010990295559167862,-0.6734253691198925,0.0014806431352553772,4210,0.2
-21.592174530029297,2598912,25.0,629,4130,423,-0.01877985984950404,0.012000777,0.11437174479166666,0.0003,0.8656525015830994,-0.01149534061551094,-0.6569983068232735,0.0015700453528552315,4220,0.2
-20.85043716430664,2605056,25.0,630,4130,424,-0.01888128160062479,0.0134846335,0.120947265625,0.0003,0.9034032970666885,-0.01684943027794361,-0.6665345829601089,0.0013628284003668037,4230,0.2
-20.09556007385254,2611200,25.0,632,4130,425,-0.018747297425579745,0.011930816,0.11202799479166667,0.0003,0.8845121636986732,-0.011538993567228317,-0.6805957873662313,0.0014759735473489854,4240,0.2
-21.856752395629883,2617344,25.0,633,4131,426,-0.018785686809375573,0.012193496,0.11796875,0.0003,0.8574641942977905,-0.04519164189696312,-0.6979253736014167,0.0016663928598669977,4250,0.2
-20.80152130126953,2623488,25.0,635,4131,427,-0.01960071466116157,0.012137286,0.11429036458333333,0.0003,0.8741889595985413,-0.03297760710120201,-0.6864654734109839,0.00158277999174364,4260,0.2
-20.928749084472656,2629632,25.0,636,4131,428,-0.01753203454669953,0.012346181,0.11378580729166667,0.0003,0.8533652722835541,-0.055593039840459824,-0.692318263091147,0.0018072316387891382,4270,0.2
-19.258777618408203,2635776,25.0,637,4131,429,-0.018052574650209863,0.012653921,0.11847330729166666,0.0003,0.8904360756278038,-0.022643011063337326,-0.6676211291303237,0.0014000021528166448,4280,0.2
-21.658823013305664,2641920,25.0,639,4131,430,-0.017747636611845034,0.0131612895,0.11806640625,0.0003,0.8780953511595726,-0.05455496162176132,-0.6535356927973529,0.0014132384513383537,4290,0.2
-21.7396297454834,2648064,25.0,640,4131,431,-0.018021582718453524,0.011970941,0.11285807291666666,0.0003,0.8778301253914833,-0.0197694581001997,-0.6788668816909194,0.0015162318360125936,4300,0.2
-20.643325805664062,2654208,25.0,642,4131,432,-0.019444092792400624,0.012387755,0.11419270833333334,0.0003,0.875989057123661,-0.028687521815299988,-0.6638987838601073,0.0015060678399095196,4310,0.2
-19.952329635620117,2660352,25.0,643,4132,433,-0.019569183001779795,0.012442317,0.11280924479166667,0.0003,0.8985812962055206,-0.05250944942235947,-0.6543619988796612,0.0012469719407818048,4320,0.2
-20.58422088623047,2666496,25.0,645,4131,434,-0.018492954645868545,0.012479621,0.11170247395833334,0.0003,0.8975990265607834,-0.010524536482989788,-0.6637755145629247,0.0014358583820164009,4330,0.2
-20.207622528076172,2672640,25.0,646,4131,435,-0.01872735715781649,0.011678894,0.10862630208333333,0.0003,0.8943275138735771,-0.04039943963289261,-0.682700497781237,0.001407379487803458,4340,0.2
-19.843114852905273,2678784,25.0,648,4132,436,-0.019412262188658738,0.011981915,0.116064453125,0.0003,0.8697506338357925,-0.014069557189941406,-0.671091698606809,0.001603850954961672,4350,0.2
-20.064786911010742,2684928,25.0,649,4132,437,-0.018529431439916758,0.012522903,0.11383463541666666,0.0003,0.901911236345768,-0.026465829461812973,-0.6821439095462362,0.0012474214487156131,4360,0.2
-19.482032775878906,2691072,25.0,651,4131,438,-0.020962160421913723,0.013257894,0.121728515625,0.0003,0.8743774145841599,-0.03762965649366379,-0.6636942488451799,0.001484237055956328,4370,0.2
-21.009241104125977,2697216,25.0,652,4131,439,-0.01910445516114123,0.012287821,0.11442057291666667,0.0003,0.8499626666307449,-0.012059280648827553,-0.6602332535199821,0.0014632378438667122,4380,0.2
-19.792625427246094,2703360,25.0,654,4131,440,-0.017929627971413235,0.011946152,0.11819661458333333,0.0003,0.8951885029673576,-0.043763309717178345,-0.6835213219126065,0.001459695164309475,4390,0.2
-19.992206573486328,2709504,25.0,655,4131,441,-0.020699068157409784,0.013895712,0.12706705729166667,0.0003,0.9105977490544319,-0.04388820379972458,-0.6803518248721957,0.0010883327736640543,4400,0.2
-21.0955810546875,2715648,25.0,657,4131,442,-0.018468319490299714,0.0120964,0.11248372395833334,0.0003,0.887965016067028,-0.018323056399822235,-0.6601273666446408,0.001410248689414099,4410,0.2
-19.564964294433594,2721792,25.0,658,4131,443,-0.022854290717320206,0.013343367,0.13380533854166668,0.0003,0.8842544406652451,-0.03582140430808067,-0.6845944744845232,0.0015130763498746092,4420,0.2
-20.648122787475586,2727936,25.0,660,4130,444,-0.01972732645517681,0.01254348,0.12361653645833333,0.0003,0.8706144690513611,-0.03695814684033394,-0.6804099508250753,0.0013973704149672509,4430,0.2
-20.337862014770508,2734080,25.0,661,4130,445,-0.020838017326119975,0.013635823,0.122802734375,0.0003,0.8713991045951843,-0.02977297455072403,-0.6706843779732784,0.0013779891531157773,4440,0.2
-20.747909545898438,2740224,25.0,663,4130,446,-0.020046023793596154,0.014177498,0.118408203125,0.0003,0.8730378746986389,-0.029610728845000267,-0.6626163932184378,0.0015929974721075268,4450,0.2
-19.96853256225586,2746368,25.0,664,4130,447,-0.02056878349734082,0.013119937,0.13230794270833332,0.0003,0.8954917341470718,-0.030869480222463608,-0.6894061190386613,0.0013452202758041192,4460,0.2
-21.331459045410156,2752512,25.0,666,4129,448,-0.018577185065563148,0.012625639,0.11756184895833334,0.0003,0.8878808319568634,-0.029086071997880936,-0.6851396393030882,0.0015831832102776388,4470,0.2
-21.471982955932617,2758656,25.0,668,4129,449,-0.022093712621426675,0.014090505,0.13307291666666668,0.0003,0.8858876451849937,-0.03808429837226868,-0.6783204245381057,0.0014453834226515027,4480,0.2
-20.293495178222656,2764800,25.0,669,4129,450,-0.018731180824155067,0.012916659,0.11534830729166666,0.0003,0.8619266301393509,-0.01792718842625618,-0.6783553230265776,0.0015662022941493583,4490,0.2
-20.30529022216797,2770944,25.0,671,4128,451,-0.01970420168606021,0.012785603,0.12278645833333333,0.0003,0.8743530809879303,-0.037304915487766266,-0.6819743953024348,0.0013181642681350544,4500,0.2
-21.272382736206055,2777088,25.0,672,4128,452,-0.01849861806258559,0.013391994,0.117578125,0.0003,0.8461041748523712,-0.03015648014843464,-0.6565773857757449,0.002118195297892574,4510,0.2
-19.806468963623047,2783232,25.0,674,4128,453,-0.019556085230821432,0.013673241,0.1302734375,0.0003,0.8876892402768135,-0.024732738733291626,-0.6717098962515593,0.0014045703931211998,4520,0.2
-20.931678771972656,2789376,25.0,675,4128,454,-0.021105819264388023,0.014360313,0.120751953125,0.0003,0.8659414947032928,-0.033665068447589874,-0.668941620644182,0.001470529347837631,4530,0.2
-20.233783721923828,2795520,25.0,677,4128,455,-0.01969893938221503,0.013779835,0.12208658854166667,0.0003,0.8621113300323486,-0.03920777142047882,-0.6779217002292474,0.001865826847885425,4540,0.2
-20.68189239501953,2801664,25.0,678,4128,456,-0.01942482941376511,0.013291038,0.12498372395833333,0.0003,0.8599852323532104,-0.03482900932431221,-0.6624236793567737,0.0016131440574099543,4550,0.2
-18.91131591796875,2807808,25.0,680,4128,457,-0.02157751777267549,0.013342665,0.126123046875,0.0003,0.8570369929075241,-0.02565363422036171,-0.6529198692801098,0.0015700510992246563,4560,0.2
-20.08614730834961,2813952,25.0,681,4127,458,-0.019298419536304814,0.012255653,0.11526692708333333,0.0003,0.866981253027916,-0.0031325279269367456,-0.642834295767049,0.0016792294580833791,4570,0.2
-21.739004135131836,2820096,25.0,683,4127,459,-0.019587728361269305,0.012957287,0.125732421875,0.0003,0.8791475892066956,-0.023186039179563522,-0.6439281754816572,0.001406139403297857,4580,0.2
-20.383010864257812,2826240,25.0,684,4127,460,-0.01942385339110236,0.011834532,0.12044270833333333,0.0003,0.8599982559680939,-0.029966814443469048,-0.6557452268898487,0.001584285772878502,4590,0.2
-20.816417694091797,2832384,25.0,686,4127,461,-0.019206247650436124,0.013006653,0.120361328125,0.0003,0.8311977237462997,0.00011838306090794504,-0.6541339959328373,0.0018908755290491777,4600,0.2
-20.871328353881836,2838528,25.0,687,4127,462,-0.020032788216000578,0.013025101,0.11510416666666666,0.0003,0.913253016769886,-0.036987509578466415,-0.6448277067082624,0.0012041196843407913,4610,0.2
-19.231718063354492,2844672,25.0,689,4127,463,-0.020367917466016176,0.0135481255,0.12267252604166666,0.0003,0.8816186636686325,-0.033995769917964935,-0.6715054595842957,0.001596952008791656,4620,0.2
-20.281400680541992,2850816,25.0,690,4127,464,-0.01956880805058366,0.0123697715,0.11389973958333334,0.0003,0.8785714358091354,-0.03552825003862381,-0.6257133958861232,0.0012989442777931496,4630,0.2
-19.979928970336914,2856960,25.0,692,4128,465,-0.02055934851426476,0.012341246,0.118212890625,0.0003,0.8814643397927284,-0.002888056915253401,-0.6354698202262322,0.001452409362597488,4640,0.2
-19.415714263916016,2863104,25.0,693,4128,466,-0.021124149911823528,0.015184212,0.12457682291666666,0.0003,0.8826789632439613,-0.014855129644274712,-0.6195761325769127,0.0015268929083807356,4650,0.2
-20.012187957763672,2869248,25.0,695,4128,467,-0.020886433144914916,0.01492134,0.12547200520833332,0.0003,0.872022345662117,-0.03359145298600197,-0.6353907705284655,0.001311457843591294,4660,0.2
-19.4754638671875,2875392,25.0,696,4128,468,-0.019508613730431536,0.013049289,0.116748046875,0.0003,0.882826030254364,-0.02375825308263302,-0.6484504855237901,0.0013648766398243121,4670,0.2
-20.008037567138672,2881536,25.0,697,4128,469,-0.017075089038795947,0.011663828,0.10628255208333333,0.0003,0.8911386430263519,-0.028301984071731567,-0.6478496197611093,0.0015784206261741929,4680,0.2
-20.825883865356445,2887680,25.0,699,4128,470,-0.01967505746773289,0.01504375,0.12277018229166667,0.0003,0.8556739389896393,-0.007989921607077122,-0.6320491447423895,0.0017242559992155294,4690,0.2
-20.351099014282227,2893824,25.0,700,4129,471,-0.01910753085006339,0.012833215,0.11276041666666667,0.0003,0.8684071898460388,-0.030406886711716652,-0.6500155525592466,0.0016883530413906555,4700,0.2
-19.83831024169922,2899968,25.0,702,4129,472,-0.020758848291249403,0.012889654,0.11982421875,0.0003,0.8524161130189896,-0.06110464781522751,-0.6348300979472696,0.0020057120206426284,4710,0.2
-19.089937210083008,2906112,25.0,703,4129,473,-0.020406916995125358,0.0137871755,0.12384440104166666,0.0003,0.8631815314292908,-0.019778290763497353,-0.6312937047953407,0.001906878123372735,4720,0.2
-19.41539764404297,2912256,25.0,705,4129,474,-0.01904699763690587,0.0134485625,0.12052408854166667,0.0003,0.8733475506305695,-0.02026989869773388,-0.6445381751284003,0.0017965363745436965,4730,0.2
-20.506690979003906,2918400,25.0,706,4129,475,-0.01894835246251508,0.012496181,0.111767578125,0.0003,0.8420989066362381,-0.045857544988393784,-0.6311103214820226,0.001829921749958885,4740,0.2
-20.081775665283203,2924544,25.0,708,4128,476,-0.01873348424487631,0.012799847,0.11456705729166666,0.0003,0.8470723181962967,-0.036370959132909775,-0.6451353446270028,0.002015944894568141,4750,0.2
-19.905702590942383,2930688,25.0,709,4127,477,-0.019853939031600022,0.0137141,0.122802734375,0.0003,0.8652313351631165,-0.04079278185963631,-0.6320870180614293,0.0016946589283179491,4760,0.2
-20.476736068725586,2936832,25.0,711,4126,478,-0.018657884834586486,0.012259367,0.11311848958333333,0.0003,0.8605202585458755,-0.007575757335871458,-0.6465134173321228,0.0017794876415791806,4770,0.2
-20.57663345336914,2942976,25.0,713,4126,479,-0.018298653772944817,0.012135659,0.11686197916666667,0.0003,0.8326754122972488,-0.012384113855659962,-0.6328834352704386,0.002045363838017996,4780,0.2
-19.54537010192871,2949120,25.0,714,4125,480,-0.019594650965882466,0.013296454,0.11946614583333333,0.0003,0.8425644487142563,-0.018081102520227432,-0.6325428333133459,0.0020325390511667743,4790,0.2
-19.754247665405273,2955264,25.0,716,4125,481,-0.020674660956137812,0.0123639675,0.1171875,0.0003,0.8483652174472809,-0.01186634972691536,-0.6418004790941875,0.002081448582672844,4800,0.2
-21.301382064819336,2961408,25.0,717,4125,482,-0.019668777163800163,0.013079156,0.11652018229166666,0.0003,0.8504814654588699,-0.04018158093094826,-0.6242221838484208,0.00210666148201805,4810,0.2
-19.6268367767334,2967552,25.0,719,4125,483,-0.020995736548744995,0.01325392,0.11717122395833333,0.0003,0.8688810169696808,-0.03218679875135422,-0.6424041094568869,0.0017932271472697419,4820,0.2
-20.764570236206055,2973696,25.0,720,4125,484,-0.018702993847061103,0.01241357,0.11536458333333334,0.0003,0.8228176385164261,-0.007830224931240082,-0.658445725031197,0.002178295037447242,4830,0.2
-19.658414840698242,2979840,25.0,722,4124,485,-0.019844963912570773,0.0130222775,0.12545572916666667,0.0003,0.8538824021816254,-0.03002031520009041,-0.6412036897925039,0.002085817984031261,4840,0.2
-19.826866149902344,2985984,25.0,723,4124,486,-0.018934803176428736,0.01257187,0.115673828125,0.0003,0.848224088549614,-0.02675286866724491,-0.6243510036729276,0.00170530119491256,4850,0.2
-20.728158950805664,2992128,25.0,725,4124,487,-0.01887466795402967,0.013647642,0.11419270833333334,0.0003,0.8486456274986267,0.0015714801847934723,-0.6300194562723239,0.001682514732965501,4860,0.2
-21.66405487060547,2998272,25.0,726,4124,488,-0.016073443727509584,0.011026439,0.09892578125,0.0003,0.8513947576284409,-0.02160007879137993,-0.6103966971238454,0.0019426495035077096,4870,0.2
-19.053672790527344,3004416,25.0,728,4124,489,-0.019821241239939506,0.013293572,0.11453450520833333,0.0003,0.8469911068677902,-0.03652985394001007,-0.6096769588378569,0.00201319067721973,4880,0.2
-18.80975914001465,3010560,25.0,729,4124,490,-0.018674502781262467,0.012471738,0.11328125,0.0003,0.8752539306879044,-0.05046625807881355,-0.6113161904116472,0.0016524958721371755,4890,0.2
-19.986007690429688,3016704,25.0,731,4124,491,-0.018840196021968344,0.014585741,0.12626953125,0.0003,0.8408220410346985,-0.0021903151646256447,-0.6302157511934638,0.0021149617512492115,4900,0.2
-20.231321334838867,3022848,25.0,732,4124,492,-0.018848953246682263,0.012508997,0.11697591145833333,0.0003,0.8144397735595703,-0.03595997393131256,-0.6203965083695948,0.002088997756194052,4910,0.2
-17.48615837097168,3028992,25.0,734,4124,493,-0.01846916066012151,0.011675195,0.11012369791666667,0.0003,0.8213633596897125,-0.044601812958717346,-0.5935235388576985,0.002183866290215519,4920,0.2
-19.278932571411133,3035136,25.0,735,4124,494,-0.021206791696022263,0.014023396,0.12972005208333334,0.0003,0.8660644441843033,-0.030355075374245644,-0.6029948246665299,0.0016985858120582029,4930,0.2
-19.178194046020508,3041280,25.0,737,4124,495,-0.019303284911438824,0.012886946,0.118505859375,0.0003,0.8303261697292328,-0.05088412016630173,-0.6257438013019662,0.00199461784328984,4940,0.2
-18.37716293334961,3047424,25.0,738,4123,496,-0.018820201411047795,0.012043501,0.116015625,0.0003,0.8250600248575211,-0.03610092028975487,-0.6113904064521194,0.0020991561441405793,4950,0.2
-19.797195434570312,3053568,25.0,740,4123,497,-0.01666429439598384,0.01239828,0.100048828125,0.0003,0.868869423866272,-0.030353790149092674,-0.5909265650125841,0.0016312214297916701,4960,0.2
-20.69473648071289,3059712,25.0,741,4123,498,-0.019788759745036563,0.013503457,0.1205078125,0.0003,0.8334126770496368,-0.030801044777035713,-0.6136082615703344,0.002206656134512741,4970,0.2
-20.004018783569336,3065856,25.0,743,4123,499,-0.016376350144613146,0.012492694,0.10419921875,0.0003,0.8639147877693176,-0.011708385311067104,-0.5952196603330473,0.0017897945635619787,4980,0.2
-19.6240291595459,3072000,25.0,744,4123,500,-0.018542276336908494,0.012426493,0.109765625,0.0003,0.883929967880249,-0.021685998886823654,-0.6021259903597335,0.0017584871089942075,4990,0.2
-19.913637161254883,3078144,25.0,746,4123,501,-0.016274838000147913,0.0112298755,0.10719401041666667,0.0003,0.8491102308034897,-0.03274159133434296,-0.5875700783915818,0.0016684427436606105,5000,0.2
-20.117006301879883,3084288,25.0,747,4124,502,-0.01837680201084974,0.012838028,0.114404296875,0.0003,0.8499898314476013,-0.01569518633186817,-0.5762955076992512,0.0015833401149090301,5010,0.2
-19.359390258789062,3090432,25.0,749,4124,503,-0.017706283930359255,0.0117408475,0.10252278645833333,0.0003,0.8836336508393288,-0.016118140891194344,-0.552949269519498,0.001282573306859073,5020,0.2
-21.092927932739258,3096576,25.0,750,4124,504,-0.019306205846805823,0.013562251,0.11258138020833333,0.0003,0.8587051331996918,-0.04943431541323662,-0.5761375805052619,0.001631059370811272,5030,0.2
-20.622268676757812,3102720,25.0,752,4124,505,-0.018507955834744887,0.013501161,0.11832682291666667,0.0003,0.8491389006376266,-0.019827648997306824,-0.572495993040502,0.002080339264163437,5040,0.2
-20.541610717773438,3108864,25.0,753,4124,506,-0.018485926876504286,0.013444628,0.11407877604166666,0.0003,0.8719514757394791,-0.023101257160305977,-0.5704493332654238,0.0016619214771708356,5050,0.2
-20.521896362304688,3115008,25.0,755,4124,507,-0.019387258796875053,0.012637384,0.11726888020833333,0.0003,0.8374785631895065,0.0022218457888811827,-0.5621973948242763,0.001751800319228399,5060,0.2
-19.073171615600586,3121152,25.0,756,4124,508,-0.019058552457378634,0.012982392,0.10929361979166667,0.0003,0.7907840609550476,-0.027952348813414574,-0.5873872795452674,0.0023873745820916763,5070,0.2
-19.956056594848633,3127296,25.0,758,4124,509,-0.019470490727204984,0.013311028,0.12014973958333333,0.0003,0.843113899230957,-0.02053368277847767,-0.5681275954159598,0.001784626763825751,5080,0.2
-20.015644073486328,3133440,25.0,759,4124,510,-0.019212313680084966,0.0130558945,0.11282552083333333,0.0003,0.8400418907403946,-0.03479599952697754,-0.5744989154549937,0.0020974819831584075,5090,0.2
-20.07941436767578,3139584,25.0,761,4124,511,-0.018745519707348043,0.013475011,0.11819661458333333,0.0003,0.8266182541847229,0.00420959061011672,-0.5868843147220711,0.002196134287017533,5100,0.2
